MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,OpenPorchSF,HouseStyle,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageQual,GarageCond,MSZoning_RL,MSZoning_RM,LotShape_IR,LotShape_Reg,Neighborhood_NAmes,Exterior1st_VinylSd,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,SalePrice
1.0,73.0,5,5,1960,1960,1268,0,1264,1,0,6,2,2,0,1.0,3,3,1,3,3,3,4,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,167500
1.0,71.0,8,5,2007,2008,1638,0,1646,2,0,7,1,3,44,1.0,4,4,4,6,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,293077
4.0,79.0,5,5,1941,1950,768,408,1376,1,0,6,1,1,0,1.5,3,3,1,3,3,3,4,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,105000
11.0,21.0,6,7,1972,1972,672,546,1218,1,1,7,0,1,28,2.0,3,3,1,4,4,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,118000
13.0,69.0,5,8,1916,1995,686,980,1928,2,0,10,0,0,0,2.0,3,3,2,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,160000
6.5,102.0,7,3,1920,1970,824,998,3082,2,1,12,2,2,63,2.5,3,3,1,6,5,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,197000
5.0,69.0,8,7,1993,1993,1338,1168,2520,2,1,10,1,3,55,2.0,4,4,1,6,5,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,310000
1.0,69.0,7,5,2002,2002,1654,0,1654,2,0,6,0,3,136,1.0,4,4,1,6,5,4,0,1,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,230000
2.0,50.0,5,7,1938,1950,920,0,954,1,0,5,1,1,0,1.0,3,2,1,1,5,2,4,1,2,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,119750
1.0,69.0,4,3,1957,1957,0,0,845,1,0,5,0,1,0,1.0,3,0,0,0,5,3,0,1,3,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,84000
1.0,89.0,9,5,2007,2008,1620,0,1620,2,0,6,1,3,0,1.0,4,5,4,6,5,5,5,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,315500
5.0,69.0,8,5,2001,2002,1055,1208,2263,2,1,7,1,2,45,2.0,4,4,1,1,5,4,3,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,287000
11.0,21.0,4,6,1970,2008,546,546,1344,1,1,6,1,0,0,2.0,3,3,1,1,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,97000
12.0,21.0,4,4,1970,1970,630,0,630,1,0,3,0,1,0,0.0,3,4,3,6,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,80000
1.0,88.0,5,4,1957,2000,1134,0,1803,2,0,8,1,2,0,1.0,3,3,1,3,5,3,3,2,3,3,1,0,0,1,0,0,1,1,0,0,0,1,1,0,155000
5.0,69.0,6,8,1966,2000,800,832,1632,1,1,7,0,2,40,2.0,3,3,1,6,4,4,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,173000
9.0,34.0,6,5,2005,2005,1306,0,1306,2,0,5,1,2,63,1.0,4,4,3,5,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,196000
5.0,86.0,7,5,1990,1990,1475,797,2329,2,1,10,1,2,121,2.0,3,4,1,6,5,4,5,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,262280
1.0,80.0,8,5,1981,1981,2524,0,2524,2,1,9,1,2,120,1.0,4,4,1,5,3,4,4,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,278000
1.0,69.0,3,5,1955,1955,0,0,1733,2,0,8,1,2,0,1.0,3,0,0,0,5,3,4,1,3,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0,139600
5.0,85.0,9,5,2005,2006,1992,876,2868,3,1,11,1,3,108,2.0,4,5,3,6,5,5,4,3,3,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,556581
1.0,57.0,5,5,1994,1995,990,0,990,1,0,5,0,2,0,1.0,3,4,1,6,5,3,0,1,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,1,145000
1.0,100.0,5,4,1960,2006,0,0,1771,1,0,9,1,2,0,1.0,3,0,0,0,3,3,3,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,115000
1.0,60.0,4,7,1946,2006,0,0,930,1,0,6,0,1,0,1.0,3,0,0,0,5,4,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,84900
1.0,73.0,7,5,2007,2007,1302,0,1302,2,0,6,0,2,22,1.0,4,4,3,1,5,4,0,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,176485
1.0,103.0,7,5,2007,2007,1316,0,1316,2,0,6,1,2,20,1.0,4,4,3,1,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,200141
5.0,100.0,6,6,1964,1978,816,850,1977,1,1,9,1,2,52,2.0,3,3,1,3,3,3,3,2,3,3,1,0,0,1,1,1,1,1,0,0,0,1,1,0,165000
1.0,68.0,5,6,1957,2002,1216,0,1526,1,0,7,1,1,78,1.0,3,3,3,3,5,3,4,1,3,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,144500
5.0,90.0,8,5,2002,2002,1065,898,1989,2,1,7,1,2,60,2.0,4,4,2,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,255000
1.0,104.0,6,5,1976,1976,1193,0,1523,2,0,7,1,2,0,1.0,3,4,1,5,3,3,3,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,180000
9.0,43.0,7,5,2005,2005,1364,0,1364,2,0,6,1,2,36,1.0,4,4,3,6,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,185850
5.0,69.0,7,6,1994,1994,973,871,1850,2,1,7,1,2,98,2.0,4,4,1,6,5,4,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,248000
5.0,96.0,9,5,2008,2008,1104,1054,2184,2,1,10,1,3,102,2.0,5,5,3,6,5,5,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,335000
4.0,69.0,6,7,1932,1950,854,895,1991,1,1,7,1,2,0,1.5,3,3,2,3,3,3,4,1,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,220000
9.0,41.0,8,5,2001,2001,1338,0,1338,2,0,6,0,2,0,1.0,4,4,2,6,5,4,0,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,213500
2.0,120.0,3,4,1935,1950,894,0,894,1,0,6,0,3,20,1.0,2,3,1,1,3,3,0,2,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,81000
13.0,85.0,5,5,1900,1950,662,915,2337,2,0,10,0,2,57,2.0,3,3,1,1,3,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,90000
2.0,50.0,6,6,1925,1980,1103,0,1103,1,0,5,1,2,120,1.0,3,3,1,4,4,4,4,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,110500
1.0,69.0,5,6,1966,1966,1154,0,1154,1,1,6,1,2,58,1.0,3,3,2,4,5,3,1,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,154000
5.0,80.0,7,5,1996,1997,1306,954,2260,2,1,7,0,2,44,2.0,4,5,4,6,5,4,0,2,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,328000
5.0,59.0,6,7,1993,1994,799,772,1571,2,1,7,1,2,40,2.0,4,4,1,1,4,3,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,178000
5.0,80.0,6,6,1964,1964,780,813,1611,1,1,7,0,2,128,2.0,3,3,4,6,3,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,167900
11.0,42.0,6,4,1973,1973,942,1230,2521,2,1,10,1,2,20,2.0,3,4,1,5,4,3,4,3,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,151400
3.5,60.0,5,7,1949,2003,845,0,893,1,0,4,0,2,0,1.25,3,3,1,5,3,4,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,135000
1.0,72.0,5,5,1956,1956,1048,0,1048,1,0,6,0,1,20,1.0,3,3,1,4,3,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,135000
5.0,78.0,6,6,1968,1968,727,727,1556,1,1,8,0,2,0,2.0,3,3,1,3,5,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,154000
4.0,50.0,5,3,1948,1950,810,454,1456,1,0,7,1,1,0,1.5,3,2,2,1,2,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,91500
5.0,75.0,6,6,1977,1977,690,728,1426,1,1,6,0,2,0,2.0,3,3,1,4,3,3,0,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,159500
1.0,74.0,7,5,2006,2006,1240,0,1240,2,0,5,0,3,93,1.0,4,4,3,1,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,194000
6.0,75.0,7,6,1940,1984,800,780,1740,1,1,6,2,1,0,2.0,3,3,1,4,3,3,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,219500
4.0,60.0,5,8,1936,1989,796,370,1466,2,0,7,1,2,21,1.5,3,2,1,5,4,4,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,170000
1.0,69.0,5,5,1969,1969,1096,0,1096,1,0,6,0,1,32,1.0,3,3,2,4,5,3,0,3,3,3,1,0,1,0,1,1,0,1,0,0,0,1,1,0,138800
9.0,37.0,6,5,2004,2004,848,0,848,1,0,3,1,2,0,1.0,4,4,2,6,5,4,4,2,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,155900
1.0,65.0,5,5,1994,1994,990,0,990,1,0,5,0,1,64,1.0,3,4,1,6,4,3,0,1,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,126000
1.0,80.0,6,7,1971,2004,1258,0,1258,2,0,5,0,2,0,1.0,4,3,1,5,5,4,0,2,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,145000
1.0,75.0,5,5,1963,1963,1040,0,1040,1,1,5,0,1,0,1.0,3,3,1,5,2,3,0,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,133000
1.0,70.0,7,5,2002,2002,1459,0,1459,2,0,6,1,2,39,1.0,4,4,1,1,5,4,4,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,192000
1.0,80.0,6,6,1964,1964,1251,0,1251,1,0,6,2,1,116,1.0,3,3,1,4,3,3,4,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,160000
5.0,69.0,6,5,1995,1996,691,807,1498,2,1,6,1,2,44,2.0,3,4,1,5,4,3,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,187500
7.5,73.0,6,6,1992,1992,936,0,996,1,0,5,0,2,0,0.0,3,4,3,6,5,4,0,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,147000
11.0,69.0,4,5,1973,1973,546,546,1092,1,1,6,0,1,96,2.0,3,3,1,4,3,3,0,2,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,83500
5.0,85.0,8,5,2005,2006,1082,871,1953,2,1,9,1,3,50,2.0,4,4,2,1,5,4,4,2,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,252000
11.0,24.0,7,5,2004,2004,970,739,1709,2,0,7,0,2,40,2.0,4,4,1,1,5,4,0,1,3,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,137500
9.0,37.0,8,5,2005,2005,1247,0,1247,1,1,4,1,2,84,1.0,4,4,1,6,5,4,4,3,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,197000
8.0,60.0,3,4,1950,1950,0,0,1040,2,0,6,0,2,0,1.0,3,0,0,0,2,3,0,1,3,3,1,0,0,1,1,0,0,0,1,0,1,0,0,1,92900
11.0,24.0,7,5,1999,2000,600,628,1252,2,1,4,0,2,48,2.0,4,4,1,4,5,4,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,160000
4.0,60.0,6,5,1925,1950,1181,304,1694,2,0,7,1,2,0,1.5,3,3,1,3,2,3,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,136500
1.0,71.0,5,8,1965,1998,864,0,1200,1,1,6,0,2,64,1.0,3,3,2,6,4,4,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,146000
1.0,74.0,5,7,1956,2000,936,0,936,1,0,4,0,1,0,1.0,3,3,1,4,5,3,0,3,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,129000
1.0,78.0,6,5,2006,2006,1314,0,1314,2,0,6,1,2,22,1.0,4,4,1,6,4,4,4,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,176432
6.0,60.0,6,7,1914,2006,684,582,1355,1,1,7,0,0,0,2.0,3,3,1,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,127000
9.0,69.0,8,5,1986,1986,1074,0,1088,1,1,5,0,2,74,1.0,4,4,1,1,5,4,0,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,170000
4.0,50.0,4,6,1936,1950,672,567,1324,1,0,6,0,1,0,1.5,3,3,1,4,3,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,128000
1.0,82.0,7,5,1978,1978,1271,0,1601,2,0,7,1,2,0,1.0,3,4,1,5,3,3,3,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,157000
2.0,60.0,2,5,1920,1950,290,0,438,1,0,3,0,1,0,1.0,3,3,1,3,3,2,0,1,3,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,60000
1.0,61.0,5,5,1971,1971,950,0,950,1,0,5,0,1,0,1.0,3,3,1,4,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1,119500
1.0,70.0,5,7,1960,2002,1010,0,1134,1,0,6,0,1,16,1.0,3,3,1,3,5,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,135000
1.0,79.0,6,6,1959,1959,655,0,1194,1,0,6,1,2,0,1.0,3,3,2,5,5,3,2,3,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,0,159500
11.0,24.0,5,5,1970,1970,630,672,1302,2,1,6,0,2,0,2.0,3,3,1,1,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,106000
5.0,98.0,8,5,1994,1995,1463,1122,2622,2,1,9,2,2,32,2.0,4,5,3,6,5,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,325000
1.0,114.0,7,5,1990,1991,910,0,1442,2,0,6,1,2,244,1.0,4,4,2,6,4,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,179900
5.0,168.0,7,5,2006,2006,868,1134,2021,2,1,9,1,2,100,2.0,4,5,1,1,5,4,4,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,274725
5.0,69.0,6,5,2000,2000,924,742,1690,2,1,7,1,2,48,2.0,3,4,1,1,5,3,3,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,181000
1.0,107.0,8,5,2004,2005,1836,0,1836,2,0,7,1,3,185,1.0,4,5,2,6,5,4,4,3,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,280000
5.0,69.0,6,5,1995,1996,773,885,1658,2,1,8,1,2,84,2.0,3,4,1,6,4,3,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,188000
5.0,80.0,7,6,1976,1976,803,866,1964,2,1,8,1,2,69,2.0,3,3,1,5,3,3,4,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,205000
1.0,73.0,5,7,1957,1957,816,0,816,1,0,5,0,1,0,1.0,3,3,1,6,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1,129900
1.0,66.0,5,7,1953,2006,1008,0,1008,1,0,6,0,1,18,1.0,3,3,1,4,4,4,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,134500
1.0,90.0,5,7,1954,2000,833,0,833,1,0,4,0,1,0,1.0,3,3,1,3,5,4,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,117000
1.0,93.0,8,5,2007,2007,1734,0,1734,2,0,7,1,3,0,1.0,4,5,1,6,5,5,4,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,318000
7.0,69.0,8,5,2002,2002,408,640,1419,2,1,7,1,2,0,0.5,4,4,1,6,5,4,3,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,184100
1.0,57.0,5,7,1967,2003,894,0,894,1,0,5,0,2,0,1.0,3,3,1,4,5,4,0,2,3,3,1,0,1,0,0,1,0,1,0,0,0,1,1,0,130000
7.0,85.0,5,6,1958,1987,533,580,1601,1,0,6,0,1,34,0.5,3,3,1,1,3,3,0,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,140000
1.0,70.0,5,5,1959,1959,1040,0,1040,1,0,6,0,1,0,1.0,3,3,1,2,3,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,133700
2.0,59.0,6,5,1920,1950,1012,0,1012,1,0,6,1,1,22,1.0,3,3,1,1,3,3,4,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,118400
1.0,84.0,7,5,2005,2006,1552,0,1552,2,0,7,0,3,20,1.0,4,4,3,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,212900
1.0,69.0,4,3,1956,1956,672,0,960,1,0,5,0,1,0,1.0,3,3,1,1,5,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,112000
1.0,50.0,5,9,1947,2008,698,0,698,1,0,4,0,0,200,1.0,3,3,1,1,5,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,118000
7.0,69.0,7,5,1992,1992,384,670,1482,2,1,7,1,2,25,0.5,3,4,1,1,4,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,163900
1.0,60.0,4,5,1955,1955,1005,0,1005,1,0,5,1,2,0,1.0,3,3,1,1,3,2,3,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0,1,115000
9.0,53.0,7,5,2007,2007,1373,0,1555,2,0,7,1,3,20,1.0,4,4,1,1,5,4,3,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,174000
1.0,182.0,7,5,2004,2004,1530,0,1530,2,0,7,1,3,36,1.0,4,4,3,6,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,259000
5.0,59.0,7,5,2004,2005,847,1112,1959,2,1,8,1,2,48,2.0,4,4,3,1,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,215000
8.0,60.0,5,5,1980,1980,936,0,936,1,0,4,0,2,0,0.0,3,4,4,6,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,140000
4.0,65.0,4,3,1928,1950,1122,653,1981,2,0,7,2,2,44,1.5,3,3,1,4,3,4,3,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,135000
1.0,63.0,5,5,1991,1992,974,0,974,1,0,5,0,0,28,1.0,3,4,2,4,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,93500
6.0,90.0,6,4,1880,1950,1008,1032,2210,2,0,8,0,1,48,2.0,3,3,2,1,3,2,0,1,2,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,117500
5.0,80.0,8,5,1995,1995,1128,878,2020,2,1,8,1,2,155,2.0,4,4,1,6,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,239500
5.0,57.0,6,5,1997,1997,916,684,1600,2,1,7,1,2,38,2.0,3,4,3,1,4,3,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,169000
2.0,60.0,6,5,1926,1950,960,0,986,1,0,5,1,1,128,1.0,3,3,1,1,3,3,4,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,102000
4.0,80.0,6,5,1950,1950,1032,220,1252,1,0,6,0,1,0,1.5,3,3,1,4,3,3,0,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,119000
4.0,54.0,5,8,1875,1996,780,240,1020,1,0,6,0,0,0,1.5,3,3,1,1,4,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,94000
1.0,69.0,6,5,1977,1977,1567,0,1567,2,0,5,2,2,32,1.0,3,3,4,5,3,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,196000
2.0,98.0,5,5,1920,1950,915,0,1167,1,0,6,1,2,0,1.0,3,3,1,4,3,3,4,1,3,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,144000
1.0,60.0,5,7,1951,1951,952,0,952,1,0,4,0,2,0,1.0,3,3,2,5,3,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,139000
5.0,69.0,5,7,1976,1976,780,780,1868,2,1,9,1,2,96,2.0,3,3,1,5,5,4,3,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,197500
5.0,77.0,8,5,2006,2007,1466,1362,2828,3,0,11,1,3,144,2.0,4,5,4,6,5,4,3,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,424870
1.0,69.0,5,3,1959,1959,1006,0,1006,1,0,5,0,0,24,1.0,3,3,1,6,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,80000
13.0,60.0,4,4,1941,1950,672,252,924,1,0,5,0,1,0,1.5,3,4,1,4,2,2,0,1,3,3,1,0,0,1,0,0,0,0,1,0,1,0,0,1,80000
4.0,52.0,5,6,1928,1950,1042,534,1576,1,0,8,1,1,0,1.5,3,3,1,1,5,3,4,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,149000
1.0,69.0,6,5,1985,1985,1298,0,1298,2,0,5,1,2,26,1.0,4,4,1,6,3,4,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,180000
6.0,75.0,7,7,1941,1950,704,704,1564,1,1,7,1,1,0,2.0,3,3,1,3,5,2,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,174500
4.0,69.0,7,7,1926,1950,572,539,1111,1,0,5,1,1,0,1.5,3,3,1,1,3,3,4,1,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,116900
6.0,50.0,7,9,1920,1988,650,650,1482,1,0,7,0,2,0,2.0,3,3,1,5,5,3,0,1,3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,143000
1.0,57.0,6,5,1950,1950,932,0,932,1,0,4,1,1,0,1.0,3,3,1,1,5,4,4,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,124000
1.0,134.0,5,4,1959,1959,1466,0,1466,1,1,6,2,2,140,1.0,3,3,1,4,3,2,4,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,149900
1.0,90.0,6,7,1956,2004,1073,0,1811,1,0,6,1,2,0,1.0,3,3,1,5,5,5,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,230000
2.0,69.0,6,8,1930,2007,816,0,816,1,0,5,0,1,0,1.0,4,3,3,5,5,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,120500
5.0,69.0,7,6,1965,1988,864,918,1820,1,2,8,2,2,84,2.0,3,3,4,5,3,4,4,1,3,3,1,0,1,0,1,1,1,1,0,0,0,1,1,0,201800
1.0,90.0,5,8,1976,2004,1437,0,1437,2,0,6,1,2,21,1.0,4,4,4,5,3,4,2,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,218000
7.0,85.0,5,8,1965,1999,1219,0,1265,2,0,6,1,2,92,0.5,3,3,4,5,4,4,4,2,3,3,1,0,0,1,1,0,0,0,0,1,0,1,1,0,179900
9.0,34.0,7,5,2007,2008,1314,0,1314,2,0,6,1,2,62,1.0,4,4,1,6,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,230000
1.0,92.0,8,5,2007,2008,1580,0,1580,2,0,7,0,3,24,1.0,4,4,1,1,5,4,0,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,235128
5.0,76.0,6,6,1974,1974,901,933,1876,2,1,8,1,2,69,2.0,4,3,1,5,3,4,3,2,4,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,185000
11.0,24.0,6,5,1978,1978,855,601,1456,2,1,7,1,2,0,2.0,3,4,1,5,2,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,146000
1.0,69.0,6,7,1954,2006,1296,0,1640,1,0,7,1,2,0,1.0,4,3,1,4,5,4,4,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,224000
1.0,109.0,5,5,1968,1968,894,0,894,1,0,5,1,2,0,1.0,3,4,1,4,4,3,1,3,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,129000
8.0,60.0,4,4,1969,1969,1198,0,1258,0,2,6,0,2,0,0.0,3,4,3,6,3,3,0,1,2,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,108959
7.0,69.0,5,7,1978,1978,1360,0,1432,1,1,5,1,2,180,0.5,3,4,4,5,5,4,3,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,194000
1.0,79.0,7,5,2009,2009,1502,0,1502,2,0,7,0,2,114,1.0,4,4,1,1,5,4,0,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,233170
1.0,64.0,8,5,2008,2008,1694,0,1694,2,0,7,0,3,33,1.0,4,4,3,1,5,4,0,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,245350
5.0,58.0,6,5,2000,2000,959,712,1671,2,1,7,1,2,38,2.0,3,4,1,6,5,3,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,173000
6.0,120.0,6,7,1935,1986,1127,872,2108,2,0,7,2,2,0,2.0,3,3,1,3,5,4,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,235000
5.0,118.0,10,5,1995,1996,1930,1796,3627,3,1,10,1,3,76,2.0,4,5,4,6,5,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,625000
7.0,76.0,6,6,1977,1977,1096,0,1118,1,0,6,1,1,0,0.5,3,3,3,5,3,3,1,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,171000
1.0,76.0,6,6,1958,1958,1261,0,1261,1,0,6,1,2,0,1.0,3,3,1,5,5,3,3,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,163000
11.0,35.0,7,5,2006,2007,625,625,1250,2,1,5,0,2,54,2.0,4,4,1,1,5,4,0,3,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,171900
