MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseStyle,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR,LotShape_Reg,LandContour_accidente,LandContour_peu_accidente,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_mod_sev,Neighborhood_CollgCr,Neighborhood_NAmes,Neighborhood_Other,Condition1_Nocondprox,Condition1_Proxcond,BldgType_1Fam,BldgType_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,MasVnrType_BrkFace,MasVnrType_NoMasVnr,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,GarageType_Other,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SalePrice
1.0,69.0,9819,6,5,1977,1977,0.0,1567,1567,0,0,1567,1,0,2,0,1,5,2,1977.0,2,264,32,0,0,0,0,0,5,2009,1.0,3,3,3,3,4,5,1,3,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,196000
2.0,98.0,8731,5,5,1920,1950,0.0,915,1167,0,0,1167,0,0,1,0,1,6,1,1972.0,2,0,0,216,0,126,0,0,5,2007,1.0,3,2,3,3,1,4,1,3,3,4,4,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,144000
1.0,60.0,7350,5,7,1951,1951,0.0,952,952,0,0,952,1,0,1,0,1,4,0,1988.0,2,0,0,0,0,0,0,0,6,2008,1.0,3,3,3,3,2,5,1,3,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,139000
5.0,69.0,10304,5,7,1976,1976,44.0,780,1088,780,0,1868,1,0,2,1,1,9,1,1976.0,2,448,96,0,0,0,0,0,10,2009,2.0,3,4,3,3,1,5,1,5,4,8,3,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,197500
5.0,77.0,9965,8,5,2006,2007,340.0,1466,1466,1362,0,2828,1,0,3,0,1,11,1,2006.0,3,125,144,0,0,0,0,0,4,2007,2.0,4,3,5,3,4,6,1,5,4,8,3,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,424870
1.0,69.0,9000,5,3,1959,1959,0.0,1006,1006,0,0,1006,0,0,1,0,1,5,0,,0,0,24,0,0,0,0,0,7,2008,1.0,3,3,3,3,1,6,1,3,3,8,0,0,0,0,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,80000
13.0,60.0,12180,4,4,1941,1950,0.0,672,672,252,0,924,1,0,1,0,1,5,0,1941.0,1,0,0,0,0,0,0,0,7,2010,1.5,3,2,4,3,1,4,1,2,2,8,0,1,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,80000
4.0,52.0,6240,5,6,1928,1950,0.0,1042,1042,534,0,1576,0,0,1,0,1,8,1,1928.0,1,0,0,0,0,0,0,0,8,2006,1.5,3,3,3,3,1,1,1,5,3,8,4,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,149000
1.0,69.0,11200,6,5,1985,1985,85.0,1298,1298,0,0,1298,1,0,2,0,1,5,1,1985.0,2,165,26,0,0,0,0,0,5,2006,1.0,4,3,4,3,1,6,1,3,4,8,3,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,180000
6.0,75.0,12000,7,7,1941,1950,0.0,704,860,704,0,1564,0,0,1,1,1,7,1,1941.0,1,0,0,0,0,0,0,0,7,2009,2.0,3,3,3,3,1,3,1,5,2,8,4,1,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,174500
4.0,69.0,5700,7,7,1926,1950,0.0,572,572,539,0,1111,0,0,1,0,1,5,1,1982.0,1,0,0,176,0,0,0,0,8,2008,1.5,3,3,3,3,1,1,1,3,3,8,4,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,116900
6.0,50.0,9000,7,9,1920,1988,0.0,650,832,650,0,1482,0,1,1,0,1,7,0,1930.0,2,0,0,0,0,0,0,0,7,2009,2.0,3,4,3,3,1,5,1,5,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,143000
1.0,57.0,8280,6,5,1950,1950,0.0,932,932,0,0,932,0,0,1,0,1,4,1,1950.0,1,0,0,214,0,0,0,0,11,2007,1.0,3,3,3,3,1,1,1,5,4,8,4,1,3,3,3,4,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,124000
1.0,134.0,17755,5,4,1959,1959,132.0,1466,1466,0,0,1466,0,0,1,1,1,6,2,1959.0,2,0,140,0,0,100,0,0,11,2006,1.0,3,3,3,3,1,4,1,3,2,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,149900
1.0,90.0,14115,6,7,1956,2004,0.0,1073,1811,0,0,1811,0,0,1,0,1,6,1,1956.0,2,0,0,280,0,0,0,0,7,2006,1.0,3,3,3,3,1,5,6,5,5,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,230000
2.0,69.0,5890,6,8,1930,2007,0.0,816,816,0,0,816,0,0,1,0,1,5,0,2002.0,1,0,0,96,0,0,0,0,6,2008,1.0,4,4,3,3,3,5,1,5,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,120500
5.0,69.0,13700,7,6,1965,1988,288.0,864,902,918,0,1820,0,0,1,2,1,8,2,1965.0,2,60,84,0,0,273,0,0,5,2008,2.0,3,3,3,3,4,5,1,3,4,8,4,1,3,3,3,4,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,201800
1.0,90.0,10768,5,8,1976,2004,0.0,1437,1437,0,0,1437,1,0,2,0,1,6,1,1976.0,2,0,21,0,0,180,0,0,7,2007,1.0,4,4,4,3,4,5,1,3,4,8,2,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,218000
7.0,85.0,9350,5,8,1965,1999,0.0,1219,1265,0,0,1265,0,1,2,0,1,6,1,1965.0,2,0,92,0,96,0,0,0,10,2008,0.5,3,4,3,3,4,5,1,4,4,8,4,2,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,179900
9.0,34.0,5001,7,5,2007,2008,166.0,1314,1314,0,0,1314,1,0,2,0,1,6,1,2008.0,2,172,62,0,0,0,0,0,7,2009,1.0,4,3,4,3,1,6,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,230000
1.0,92.0,11932,8,5,2007,2008,186.0,1580,1580,0,0,1580,0,0,2,0,1,7,0,2008.0,3,0,24,0,0,0,0,0,6,2008,1.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,235128
5.0,76.0,9120,6,6,1974,1974,270.0,901,943,933,0,1876,0,0,2,1,1,8,1,1974.0,2,0,69,0,0,0,0,0,7,2008,2.0,4,3,3,3,1,5,1,3,4,8,3,2,4,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,185000
11.0,24.0,2280,6,5,1978,1978,0.0,855,855,601,0,1456,0,0,2,1,1,7,1,1978.0,2,26,0,0,0,0,0,0,7,2010,2.0,3,3,4,3,1,5,1,2,3,8,3,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,146000
1.0,69.0,14778,6,7,1954,2006,72.0,1296,1640,0,0,1640,1,0,1,0,1,7,1,1993.0,2,108,0,0,216,0,0,0,11,2008,1.0,4,3,3,3,1,4,1,5,4,8,4,1,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,224000
1.0,109.0,8724,5,5,1968,1968,0.0,894,894,0,0,894,0,0,1,0,1,5,1,1968.0,2,0,0,0,0,0,0,0,5,2007,1.0,3,3,4,3,1,4,1,4,3,8,1,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,129000
8.0,60.0,12900,4,4,1969,1969,0.0,1198,1258,0,0,1258,2,0,0,2,2,6,0,1969.0,2,120,0,0,0,0,0,0,1,2008,0.0,3,3,4,3,3,6,1,3,3,8,0,1,2,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,108959
7.0,69.0,16157,5,7,1978,1978,0.0,1360,1432,0,0,1432,1,0,1,1,1,5,1,1978.0,2,168,180,0,0,0,0,0,6,2007,0.5,3,3,4,3,4,5,3,5,4,8,3,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,194000
1.0,79.0,9541,7,5,2009,2009,268.0,1502,1502,0,0,1502,0,0,2,0,1,7,0,2009.0,2,0,114,0,0,0,0,0,9,2009,1.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,233170
1.0,64.0,10475,8,5,2008,2008,72.0,1694,1694,0,0,1694,0,0,2,0,1,7,0,2008.0,3,160,33,0,0,0,0,0,2,2010,1.0,4,3,4,3,3,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,245350
5.0,58.0,10852,6,5,2000,2000,0.0,959,959,712,0,1671,1,0,2,1,1,7,1,2000.0,2,0,38,0,0,0,0,0,2,2006,2.0,3,3,4,3,1,6,1,5,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,173000
6.0,120.0,13728,6,7,1935,1986,0.0,1127,1236,872,0,2108,0,0,2,0,1,7,2,1935.0,2,0,0,0,0,90,0,0,7,2008,2.0,3,3,3,3,1,3,1,5,4,8,3,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,235000
5.0,118.0,35760,10,5,1995,1996,1378.0,1930,1831,1796,0,3627,1,0,3,1,1,10,1,1995.0,3,361,76,0,0,0,0,0,7,2006,2.0,4,4,5,3,4,6,1,5,4,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,625000
7.0,76.0,9880,6,6,1977,1977,0.0,1096,1118,0,0,1118,1,0,1,0,1,6,1,1977.0,1,203,0,0,0,0,576,0,7,2008,0.5,3,3,3,3,3,5,1,3,3,8,1,3,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,171000
1.0,76.0,9120,6,6,1958,1958,0.0,1261,1261,0,0,1261,1,0,1,0,1,6,1,1958.0,2,0,0,0,0,288,0,1400,11,2008,1.0,3,3,3,3,1,5,1,5,3,8,3,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,163000
11.0,35.0,4017,7,5,2006,2007,0.0,625,625,625,0,1250,0,0,2,1,1,5,0,2006.0,2,0,54,0,0,0,0,0,3,2008,2.0,4,3,4,3,1,1,1,5,4,8,0,3,3,3,3,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,171900
4.0,138.0,18030,5,6,1946,1994,0.0,1598,1636,971,479,3086,0,0,3,0,1,12,1,,0,122,0,0,0,0,0,0,3,2007,1.5,3,3,3,3,1,3,4,3,5,4,4,0,0,0,3,3,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,200500
6.0,80.0,16560,6,8,1932,1950,0.0,952,1170,1175,0,2345,0,0,2,1,1,9,1,1932.0,2,0,0,0,0,0,0,0,7,2006,2.0,3,3,4,3,1,3,1,3,3,8,4,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,239000
4.0,85.0,10678,8,5,1992,2000,337.0,1683,2129,743,0,2872,0,0,2,1,1,9,1,1992.0,2,0,33,0,0,0,0,0,4,2007,1.5,4,3,4,3,1,6,1,5,4,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,285000
1.0,37.0,6951,5,5,1984,1985,0.0,876,923,0,0,923,1,0,1,0,1,5,0,1984.0,1,362,0,0,0,0,0,0,10,2008,1.0,3,3,3,3,1,5,1,3,3,8,0,1,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,119500
4.0,69.0,3950,6,8,1926,2004,0.0,818,818,406,0,1224,0,0,1,0,1,5,0,1926.0,1,0,0,116,0,0,0,0,12,2009,1.5,3,3,3,3,1,3,1,3,3,8,0,1,3,3,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,115000
4.0,54.0,7681,5,6,1921,1950,0.0,731,820,523,0,1343,0,0,1,1,1,7,1,1921.0,1,192,0,102,0,0,0,0,7,2009,1.5,3,3,3,3,1,1,1,5,3,8,4,1,2,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,154900
1.0,77.0,8335,5,5,1954,1954,0.0,0,1124,0,0,1124,0,0,1,0,1,5,1,,0,0,36,190,0,0,0,0,4,2006,1.0,3,3,0,0,0,0,0,4,3,6,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,93000
5.0,69.0,11170,7,5,1990,1991,0.0,1216,1298,1216,0,2514,0,0,2,1,1,8,0,1990.0,2,0,0,0,0,0,0,0,4,2006,2.0,3,3,4,3,1,2,1,5,3,8,0,3,3,3,3,4,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,250000
9.0,64.0,5587,8,5,2008,2008,186.0,1600,1652,0,0,1652,1,1,2,0,1,5,1,2008.0,2,162,53,0,153,0,0,0,11,2008,1.0,5,3,5,3,4,6,1,5,4,8,4,3,3,3,3,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,392500
5.0,160.0,15623,10,5,1996,1996,0.0,2396,2411,2065,0,4476,1,0,3,1,1,10,2,1996.0,3,171,78,0,0,0,555,0,7,2007,2.0,4,3,5,3,3,6,1,5,5,8,3,3,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,745000
2.0,60.0,10800,5,6,1920,1950,0.0,1120,1130,0,0,1130,1,0,1,0,1,5,1,1970.0,2,229,0,0,0,0,0,0,6,2006,1.0,3,3,3,3,1,3,1,5,3,8,4,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,120000
1.0,50.0,35133,5,4,1963,1963,226.0,1572,1572,0,0,1572,1,0,1,1,1,5,2,1963.0,3,0,263,0,0,263,0,0,5,2007,1.0,3,3,3,3,4,3,1,4,3,8,3,2,3,3,3,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,186700
4.0,60.0,9738,5,7,1924,1950,0.0,784,949,272,0,1221,1,0,1,0,1,7,0,1965.0,1,0,0,236,0,0,0,0,3,2006,1.5,3,4,3,3,1,4,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,104900
13.0,107.0,10615,3,5,1900,1970,0.0,978,1014,685,0,1699,1,0,2,0,2,7,0,1920.0,2,0,74,0,0,0,0,0,8,2009,2.0,3,3,2,3,2,4,1,3,3,8,0,1,2,2,3,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,95000
1.0,89.0,12461,8,5,1994,1995,0.0,1624,1624,0,0,1624,1,0,2,0,1,5,1,1994.0,3,0,114,192,0,0,0,0,7,2006,1.0,4,3,4,3,1,6,1,5,4,8,2,2,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,262000
5.0,68.0,8935,7,5,2002,2002,95.0,831,831,829,0,1660,0,0,2,1,1,7,0,2002.0,2,144,68,0,0,0,0,0,7,2009,2.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,195000
5.0,60.0,7500,7,5,1999,1999,0.0,994,1028,776,0,1804,0,0,2,1,1,7,1,1999.0,2,140,60,0,0,0,0,0,6,2010,2.0,3,3,3,3,1,1,1,4,4,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,189000
13.0,69.0,32463,4,4,1961,1975,149.0,1249,1622,0,0,1622,1,0,1,0,1,7,1,1975.0,4,439,0,0,0,0,0,0,3,2007,1.0,3,4,3,3,3,4,1,5,3,8,3,3,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,168000
11.0,24.0,2645,8,5,1999,2000,456.0,776,764,677,0,1441,0,0,2,1,1,5,0,1999.0,2,206,0,0,0,0,0,0,11,2007,2.0,4,3,4,3,1,1,1,5,4,8,0,1,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,174000
4.0,60.0,9600,5,8,1925,1994,0.0,702,842,630,0,1472,0,0,1,0,1,6,0,1925.0,1,0,0,84,0,0,0,0,7,2007,1.5,3,3,3,3,2,1,1,4,4,8,0,1,3,2,2,2,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,125000
9.0,69.0,4500,6,5,1999,1999,425.0,1224,1224,0,0,1224,1,0,2,0,1,5,0,1999.0,2,0,304,0,0,0,0,0,6,2009,1.0,3,3,5,3,1,6,1,5,3,8,0,3,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,165000
5.0,80.0,9364,6,7,1969,1969,143.0,663,663,689,0,1352,0,0,1,1,1,7,0,1969.0,1,379,36,0,0,0,0,0,3,2010,2.0,3,3,3,3,1,5,1,3,3,8,0,3,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,158000
5.0,51.0,8029,6,5,2005,2005,0.0,728,728,728,0,1456,0,0,2,1,1,8,0,2005.0,2,100,24,0,0,0,0,0,7,2008,2.0,3,3,4,3,1,1,1,5,4,8,0,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,176000
5.0,58.0,14054,7,5,2006,2006,0.0,879,879,984,0,1863,0,0,2,1,1,9,1,2006.0,3,100,17,0,0,0,0,0,11,2006,2.0,4,3,4,3,3,1,1,5,4,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,219210
6.5,65.0,8850,7,6,1916,1950,0.0,815,815,875,0,1690,0,0,1,0,1,7,1,1916.0,1,0,0,330,0,0,0,0,7,2006,2.25,3,3,3,3,1,1,1,5,3,8,4,1,3,3,3,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,144000
1.0,70.0,9100,7,5,2001,2001,0.0,1212,1212,0,0,1212,0,0,2,0,1,6,0,2001.0,2,356,0,0,0,0,0,0,6,2009,1.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,178000
1.0,75.0,11235,4,5,1963,1979,51.0,1051,1382,0,0,1382,0,0,1,1,1,6,1,1974.0,2,0,82,0,0,0,0,0,10,2006,1.0,3,3,3,3,1,3,1,4,3,8,1,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,148000
1.0,71.0,9353,4,5,1970,1970,0.0,864,864,0,0,864,0,0,1,0,1,5,0,1972.0,1,0,0,0,0,0,0,0,7,2006,1.0,3,3,3,3,1,1,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,116050
